lon;lat;elev;value;prid;dqc;sct;rep;fg;fge_mean;fge_sd
31.10538;70.36947;4;0;3;7;0.09;1;NA;0;0.1
18.05;59.3333;8;0;3;0;0;1;NA;0;0.1
14.46663;56.38296;102;0;3;0;0.01;1;NA;0;0.1
6.05632;58.92713;64;0;3;8;NA;NA;0.2;0.1;0.1308
21.35487;62.43438;16;0;3;0;0.11;1;NA;0;0.1
10.03527;57.10907;16;1.3;3;0;2.14;1;0.6;0.6;1.197
16.50941;56.62783;41;0;3;0;0.02;1;NA;0;0.1
11.84163;58.30499;14;0;3;0;0;1;0;0;0.1
9.45933;56.46801;37;0;3;0;0;1;NA;0.1;0.1683
5.64829;58.66086;42;7.6;3;0;1.05;1;7.3;0;0.1
10.64201;59.96912;212;0;3;0;0;1;0;0;0.1
10.3764;63.35171;152;0;3;0;0;1;0;0;0.1
24.23416;60.30277;68;0;3;0;0.07;1;NA;0;0.1
6.063;60.35926;67;1.7;3;0;1.37;1;1.6;0.7;0.4709
8.20327;62.90386;52;0;3;0;0;1;0;1.7;2.1831
10.16221;56.11998;41;0;3;0;0.29;1;NA;0.9;1.4494
12.89064;56.43436;8;0;3;0;0.01;1;NA;0;0.1
11.72523;55.93544;1;0;3;0;0;1;NA;0;0.1
9.94774;55.71409;39;1.1;3;0;3.27;1;NA;1.2;3.537
10.75;59.95;110;0;3;0;0;1;0;0;0.1
8.97086;58.6672;3;0;3;0;0.05;1;0;0.1;0.1
10.47739;56.29905;39;1.2;3;5;10.2;NA;NA;0.9;1.282
10.31444;61.27638;226;0.6;3;8;NA;NA;0.9;0.4;0.5037
10.81459;63.41748;12;0;3;0;0.04;1;0;0;0.1
26.22525;62.24415;111;0.6;3;0;0.53;1;NA;0.2;0.2091
13.0491;56.50357;32;0.1;3;5;9.81;NA;NA;0;0.1
8.48215;55.62315;14;0;3;0;0.08;1;NA;0;0.1
11.95005;55.446;36;0;3;0;0.17;1;NA;0.9;1.198
10.46884;61.13838;328;0;3;8;NA;NA;0.2;0.4;0.4932
17.78422;68.74574;78;0;3;0;0;1;NA;0;0.1
5.29008;59.42079;40;0.4;3;0;0;1;0;0.3;0.327
18.91236;69.63296;9;0;3;0;0.01;1;0;0;0.1
5.20165;59.27504;22;1.1;3;0;1.4;1;0;0.2;0.4806
5.75052;58.99608;7;3.4;3;0;2.98;1;0.7;0;0.1
13.82954;57.15803;163;0;3;0;0.01;1;NA;0;0.1
12.89439;59.19082;78;0;3;0;0.03;1;0;0;0.1
7.85071;63.09676;51;0;3;0;1.67;1;0;0.6;1.3607
6.43424;60.63614;92;0;3;0;0.08;1;NA;0.6;0.694
21.17983;64.70054;5;0;3;0;0.03;1;NA;0;0.1
14.86375;56.90731;200;0;3;0;0.05;1;NA;0;0.1
18.87989;59.71872;16;0;3;0;0;1;NA;0;0.1
14.79718;56.91924;182;0;3;0;0;1;NA;0;0.1
13.19881;55.75107;48;0;3;0;0.47;1;NA;0;0.1
5.2004;60.3393;46;0.1;3;0;0.05;1;0;0.8;0.8253
13.30489;59.50086;99;0;3;0;0.06;1;0;0;0.1
10.77173;59.90169;41;0;3;0;0;1;0;0;0.1
25.22507;59.26841;65;0;3;0;3.29;1;NA;0;0.1
16.5528;59.6162;13;0;3;0;0.01;1;NA;0;0.1
24.88084;60.15957;18;0;3;0;0.01;1;NA;0;0.1
16.08488;60.44388;110;0;3;0;0.17;1;NA;0;0.1
7.14916;58.04416;22;0;3;8;NA;NA;0.7;0.2;0.2701
6.52798;61.97217;89;0;3;0;0.09;1;0;0;0.1
14.6497;56.87244;161;0;3;0;0;1;NA;0;0.1
6.64927;58.28729;25;0.9;3;4;NA;NA;1.4;1.5;2.1629
13.99038;55.60665;99;0;3;0;0.04;1;NA;0;0.1
12.98287;55.61601;4;0;3;0;0.05;1;NA;0.1;0.1696
5.99318;59.11863;29;0;3;0;5;1;0;0;0.1
7.71891;61.24224;15;0.1;3;0;1.6;1;NA;0.3;0.284
12.28444;55.64343;18;0;3;0;0;1;NA;0;0.1
9.99151;56.14722;49;0;3;0;0;1;NA;0.8;2.0662
10.37008;59.3634;71;0;3;0;0.01;1;0;0;0.1
12.51781;55.83231;40;0;3;0;0.35;1;NA;0;0.1
12.41989;55.84954;42;0;3;0;0.03;1;NA;0;0.1
20.96075;64.58476;47;0;3;0;0.03;1;NA;0;0.1
10.84645;59.76324;132;0;3;0;0;1;0;0;0.1
24.43934;60.10927;40;0;3;0;0.45;1;NA;0;0.1
5.45395;60.17993;74;0.1;3;0;0.24;1;0;0.8;0.7561
8.72384;59.06117;456;0;3;0;0.01;1;0;0.1;0.1374
24.0096;60.32349;38;0;3;0;0.02;1;NA;0;0.1
10.56336;55.46219;16;0;3;0;6.01;1;NA;0.3;0.9367
18.60428;59.49993;27;0;3;0;0.11;1;NA;0;0.1
10.75696;54.95178;7;0.4;3;0;3.36;1;NA;0.9;1.866
12.48669;55.75731;32;0;3;0;0.01;1;NA;0;0.1
10.88171;59.80561;150;0.1;3;5;19.11;NA;0;0;0.1
11.65045;58.06889;25;0;3;8;NA;NA;0.3;0;0.1
17.72133;68.93773;25;0;3;0;0.02;1;NA;0;0.1
6.00419;59.66757;77;1.9;3;0;0.03;1;2;0.7;1.0014
5.41514;59.41401;37;0.9;3;0;0.93;1;0.1;0.4;0.46
13.28058;56.14781;95;0;3;0;0.07;1;NA;0;0.1
14.96441;56.18736;4;0;3;0;0.53;1;NA;0;0.1
25.72478;62.33618;111;0;3;0;2.54;1;NA;0.2;0.1792
16.73029;58.33947;6;0;3;0;0.01;1;NA;0;0.1
12.41496;55.72255;25;0;3;0;0;1;NA;0;0.1
18.44884;59.72553;27;0;3;0;0.16;1;NA;0;0.1
5.48679;59.77238;60;3;3;0;0.17;1;1.2;0.6;0.7046
11.68832;59.47715;131;0;3;0;0.21;1;0;0;0.1
11.34937;60.81844;240;0;3;0;0.01;1;0;0.1;0.2364
9.13755;58.74937;58;0;3;0;0.04;1;0;0;0.1
13.20833;55.51638;49;0;3;0;0.86;1;NA;0.1;0.1385
7.12373;62.56126;76;0;3;0;0;1;0;0;0.1
15.11621;58.45907;121;0;3;0;0.09;1;NA;0;0.1
11.48419;55.37913;65;0.2;3;0;0.04;1;NA;0.8;1.1562
5.71861;58.9784;24;0.9;3;0;2.26;1;0.9;0;0.1
9.81122;55.47912;20;0;3;0;0.02;1;NA;0.9;2.0589
8.54143;62.76506;146;0;3;0;0.44;1;0;2;2.0763
9.64624;59.63189;169;0;3;5;32.71;NA;0;0;0.1
10.03161;57.56232;18;2;3;8;NA;NA;2.3;0.2;0.6042
11.64794;55.18462;13;1.7;3;0;0;1;NA;0.7;1.3218
9.4175;63.52929;19;0;3;0;0;1;0;0;0.1
13.21145;55.69741;32;0;3;0;0.07;1;NA;0;0.1
10.6133;60.726;318;0;3;0;0;1;0;0;0.1
10.09632;59.50057;76;0;3;0;3.61;1;0;0;0.1
5.05072;61.59587;15;0;3;0;0.13;1;0;0.5;0.4162
29.65967;62.63458;85;0;3;0;0.03;1;NA;0;0.1
17.80162;59.45521;20;0;3;0;0.03;1;NA;0;0.1
17.76174;62.90825;82;0;3;0;0.07;1;NA;0;0.1
9.90605;57.0752;20;0.1;3;0;1.9;1;0;0.5;0.6514
9.92338;56.04554;64;0;3;0;1.72;1;NA;0.3;0.6642
16.17597;60.14135;108;0;3;0;0;1;NA;0;0.1
27.2937;70.9457;24;0;3;7;2.07;1;NA;0;0.1
13.24807;55.78579;24;0;3;0;0.37;1;NA;0;0.1
24.6211;60.16499;34;0;3;0;0;1;NA;0;0.1
13.42386;65.17651;344;0;3;7;0.16;1;NA;0;0.1
11.16496;60.13226;187;0;3;0;0;1;0;0;0.1
8.81784;60.53961;956;0.1;3;8;NA;NA;0.6;0.8;0.8761
10.3176;59.4876;15;0;3;8;NA;NA;0.2;0;0.1
22.19444;60.41454;6;0;3;0;0;1;NA;0;0.1
12.50245;55.7518;33;0;3;0;0.01;1;NA;0;0.1
6.41773;62.43157;44;0;3;0;0;1;0;0;0.1
12.55286;55.9918;14;0;3;0;0;1;NA;0;0.1
8.99977;60.70123;199;0.5;3;8;NA;NA;0.7;0.9;0.9541
5.39347;60.34163;146;0.2;3;0;0.05;1;0;1;0.8867
5.26326;59.14809;16;0.8;3;0;0.27;1;0.2;0.2;0.524
5.36971;60.32663;90;0.1;3;0;0.25;1;0;1;0.8867
9.58442;55.00094;39;0;3;0;0;1;NA;0;0.1
12.62509;55.65105;5;0;3;0;0;1;NA;0;0.1
5.51594;59.30447;35;0.7;3;0;1.12;1;0.1;0.4;0.6516
9.35623;55.97129;90;0;3;5;7.29;NA;NA;2;3.3208
7.04176;58.39385;374;0.4;3;8;NA;NA;1.1;0.4;1.1904
12.07072;55.49308;36;0;3;0;0.87;1;NA;0.2;0.2686
18.00541;59.33938;8;0;3;0;0;1;NA;0;0.1
11.6157;55.6756;3;0;3;0;0.12;1;NA;0.7;2.0427
9.39803;56.37311;58;0.1;3;15;0.61;1;NA;0;0.1
10.2927;59.49661;133;0;3;8;NA;NA;0.2;0;0.1
9.29095;58.89392;90;0;3;0;0.02;1;0;0;0.1
29.8875;62.62947;84;0;3;0;0.08;1;NA;0;0.1
10.58997;60.3658;285;0;3;0;0.41;1;0;0;0.1
12.50067;55.83986;49;0;3;0;0.25;1;NA;0;0.1
10.01728;56.4631;13;1.7;3;0;6.54;1;NA;0.7;1.1577
7.50485;62.66374;9;0;3;0;0.18;1;0;1.1;2.8636
12.99172;55.79869;16;0;3;0;0.04;1;NA;0;0.1
6.58595;58.21661;38;0.6;3;8;NA;NA;1.4;1.7;2.9947
16.0218;61.86154;116;0;3;0;0.05;1;NA;0;0.1
5.2524;60.28672;59;0.1;3;0;2.96;1;0;0.6;0.5545
15.19228;59.27798;36;0;3;0;0.04;1;NA;0;0.1
10.03316;59.00664;12;0;3;0;0.01;1;0;0;0.1
11.82973;58.10682;13;0;3;0;0;1;0;0;0.1
12.54837;55.64809;2;0;3;0;0;1;NA;0;0.1
10.31628;56.29627;60;0.4;3;0;2.65;1;NA;0.9;1.9861
15.84837;59.35884;56;0;3;0;0;1;NA;0;0.1
10.95909;63.45635;15;0;3;0;0.01;1;0;0;0.1
18.36526;59.90538;38;0;3;0;0.07;1;NA;0;0.1
26.0299;61.18823;115;0;3;0;0;1;NA;0.2;0.1778
9.73898;57.37882;9;0;3;0;0.6;1;0;1.2;1.6881
10.7823;59.8457;59;0;3;0;0;1;0;0;0.1
9.50698;55.50083;34;0;3;0;1.12;1;NA;0.1;0.1533
10.21238;56.19545;51;0;3;0;0;1;NA;0.8;1.4407
7.41813;58.60708;279;0;3;0;0;1;0;0.2;0.541
5.51584;60.83324;79;0;3;0;0.33;1;0;1.1;1.4689
12.58976;55.61925;6;0;3;0;0.02;1;NA;0;0.1
12.9528;55.40112;3;0.1;3;5;38.84;NA;NA;0.3;0.4672
16.14788;58.60728;43;0;3;0;0;1;NA;0;0.1
9.57901;59.21063;41;0;3;0;0;1;0;0;0.1
14.32655;58.33294;100;0;3;0;0;1;NA;0;0.1
13.77853;66.18741;43;0;3;0;0.01;1;0;0;0.1
11.02746;60.80777;131;0;3;0;0.06;1;0;0.1;0.2406
16.96756;63.6007;209;0;3;7;4.63;1;NA;0;0.1
5.25339;59.15023;9;1;3;0;0.01;1;0.2;0.2;0.524
6.25761;62.41212;58;0;3;0;0.01;1;0;0;0.1
18.1182;59.01856;7;0;3;0;0;1;NA;0;0.1
18.31257;59.41945;14;0;3;0;0.06;1;NA;0;0.1
7.42075;62.71975;8;0;3;0;0.4;1;0;0.2;0.5046
15.11796;60.83308;267;0;3;0;0.1;1;NA;0;0.1
10.59491;60.71684;367;0;3;0;0;1;0;0;0.1
11.18397;59.59711;161;0;3;0;0.01;1;0;0;0.1
11.08499;60.06479;153;0;3;0;0;1;0;0;0.1
9.94331;56.87971;53;0;3;0;0.92;1;NA;2.2;6.5602
10.48305;59.27244;13;0;3;0;0;1;0;0;0.1
15.14549;55.10547;10;0;3;0;0.02;1;NA;0;0.1
17.80203;59.40557;43;0;3;0;0.01;1;NA;0;0.1
15.74195;58.49483;41;0;3;0;0;1;NA;0;0.1
15.12476;59.07003;50;0;3;0;0;1;NA;0;0.1
8.26851;56.27632;11;0.1;3;0;1.23;1;NA;0.5;1.106
13.28081;66.48735;16;0;3;0;0.01;1;0;0;0.1
12.91743;55.55754;1;0;3;0;0;1;NA;0.2;0.3844
16.42607;59.72412;44;0;3;0;0.14;1;NA;0;0.1
5.12336;61.33201;37;0.3;3;0;0.23;1;0;1.9;2.583
10.57921;59.63719;162;0;3;0;0.02;1;0;0;0.1
10.62886;59.79764;119;0;3;8;NA;NA;0.2;0;0.1
12.2685;55.57467;4;0;3;0;0.01;1;NA;0;0.1
15.95026;60.74476;154;0;3;0;0.01;1;NA;0;0.1
26.94269;60.52135;6;0;3;0;0.04;1;NA;0;0.1
10.95015;60.87749;146;0;3;0;0.06;1;0;0.2;0.325
8.69735;59.05196;570;0;3;0;0.01;1;0;0.1;0.1374
10.88167;59.19571;26;0;3;0;0.01;1;0;0;0.1
8.98567;63.5991;10;0;3;0;0;1;0;0;0.1
10.50582;62.17869;541;0;3;0;0.01;1;0;0.1;0.1671
13.01999;66.19891;9;0;3;0;0;1;0;0;0.1
6.066;62.15369;143;0;3;0;0;1;0;0;0.1
12.01662;54.88278;15;4.8;3;5;36.29;NA;NA;0.5;0.6091
5.16456;60.73118;19;0;3;0;0.03;1;0;1.5;1.6392
12.13629;55.78441;11;0;3;0;0.02;1;NA;0;0.1
10.93025;59.95448;190;0;3;0;0.01;1;0;0;0.1
13.42467;59.44636;53;0;3;0;0.01;1;0;0;0.1
23.70915;60.23084;53;0;3;0;0.01;1;NA;0;0.1
6.37066;58.70813;460;0;3;0;0.27;1;0;0.3;0.5276
12.11341;57.53734;15;0;3;0;0;1;NA;0;0.1
10.44916;59.42605;74;0;3;0;0.04;1;0;0;0.1
8.87201;56.76189;2;0;3;0;0.14;1;0;1.1;2.0993
11.68481;55.3551;19;0;3;0;0;1;NA;1.2;1.1181
10.14685;59.72116;255;0;3;8;NA;NA;0.3;0;0.1
11.67965;55.71643;2;0;3;0;0;1;NA;0.2;0.547
5.60529;58.83865;28;9;3;0;3.36;1;5.2;0;0.1
10.81702;59.87683;164;0;3;0;0;1;0;0;0.1
9.3741;55.7867;92;0.3;3;0;0.13;1;NA;1.4;4.1905
10.22111;59.76537;137;0;3;5;8.18;NA;0;0;0.1
11.9787;55.165;27;2.7;3;5;73.44;NA;NA;0.2;0.2113
9.79284;56.87481;53;0;3;0;0.16;1;0;0.4;0.9614
9.56202;60.22068;802;0.2;3;8;NA;NA;0.5;0.3;0.5728
5.47966;59.76138;11;2.3;3;0;0.4;1;1.2;0.7;0.7856
12.76502;57.86861;240;0;3;0;0.02;1;NA;0;0.1
12.18501;57.24086;13;0;3;5;7.24;NA;NA;0.6;1.7347
11.84622;58.06542;46;0;3;0;0;1;0;0;0.1
10.28148;57.61122;17;11.4;3;5;10.61;NA;3.1;0;0.1
9.71267;63.04814;144;0;3;0;0.02;1;0;0;0.1
15.52069;58.41652;74;0;3;0;0;1;NA;0;0.1
6.81434;58.69896;539;0;3;0;2.72;1;0;0.3;0.617
10.23494;59.11464;40;0;3;0;0.01;1;0;0;0.1
13.29371;57.83932;215;0;3;0;0.24;1;NA;0;0.1
9.48089;55.52337;55;0;3;0;1.24;1;NA;0.1;0.1443
23.61444;60.00017;32;0;3;0;0.08;1;NA;0;0.1
6.04608;59.02708;52;0.4;3;0;0.03;1;0.4;0;0.1
11.29612;60.84559;277;0;3;0;0.03;1;0;0.2;0.4608
12.57321;56.15844;6;0;3;0;0.03;1;NA;0;0.1
14.58308;56.99867;171;0;3;0;0;1;NA;0;0.1
25.65151;60.98345;98;0;3;0;0.01;1;NA;0.1;0.1
9.93753;57.07345;21;1.2;3;4;NA;NA;0;0.6;0.5883
15.9311;59.17764;69;0;3;0;0.02;1;NA;0;0.1
9.77094;55.84918;37;2.5;3;0;0.09;1;NA;0.2;0.6483
8.34705;61.88132;380;0;3;0;0.02;1;NA;0.2;0.3747
10.60079;59.92336;96;0;3;0;0.01;1;0;0;0.1
18.42036;59.13755;27;0;3;0;0.04;1;NA;0;0.1
10.11237;59.15732;93;0.1;3;5;36.04;NA;0;0;0.1
15.6155;58.41772;50;0;3;0;0;1;NA;0;0.1
9.85221;63.30446;17;0;3;0;0;1;0;0;0.1
7.72563;63.11957;34;0;3;0;0.01;1;0;0;0.1
12.23395;57.21912;12;0;3;5;7.26;NA;NA;0.6;1.7719
9.83846;63.28697;19;0;3;0;0;1;0;0;0.1
16.97513;59.89178;64;0;3;0;0.05;1;NA;0;0.1
17.62909;59.21415;48;0;3;0;0;1;NA;0;0.1
10.44298;55.33529;34;7.2;3;5;7.2;NA;NA;0.1;0.1489
12.88262;56.25697;27;0;3;0;0;1;NA;0;0.1
17.55921;59.40519;13;0;3;0;0.04;1;NA;0;0.1
14.39874;67.27749;24;0;3;0;0;1;0;0;0.1
10.5597;59.90572;54;0;3;0;0.01;1;0;0;0.1
15.63029;66.77661;247;0;3;0;0.03;1;0;0;0.1
14.03749;56.55027;158;0;3;0;0.16;1;NA;0;0.1
12.46207;55.80221;37;0;3;0;0.03;1;NA;0;0.1
5.33231;60.45644;143;1.6;3;0;1.01;1;0.6;1;0.9648
18.33033;59.85189;43;0;3;0;0.02;1;NA;0;0.1
8.52376;62.74342;69;0;3;0;2.58;1;0;2.9;3.514
9.7801;55.5827;28;0;3;5;7.33;NA;NA;1.3;3.0174
11.04106;59.02965;32;0;3;0;0;1;0;0;0.1
6.75824;58.08882;29;0.1;3;8;NA;NA;0.7;1.2;2.4223
12.26754;57.76115;52;0;3;0;0;1;NA;0;0.1
12.37014;55.82821;44;0;3;0;0.01;1;NA;0;0.1
9.65669;56.38258;23;12;3;5;15.69;NA;NA;0.8;2.4176
12.56752;55.65651;3;0;3;0;0;1;NA;0;0.1
11.08965;59.91855;143;0;3;0;0;1;0;0;0.1
21.56326;63.09306;1;0;3;0;0.1;1;NA;0;0.1
12.06917;55.86758;59;0;3;0;0.26;1;NA;0;0.1
9.2003;56.70047;12;0.3;3;15;5.48;1;0;0.4;0.3845
10.7487;59.905;4;0;3;0;0;1;0;0;0.1
9.61206;59.19332;22;0;3;0;0;1;0;0;0.1
10.87379;56.3999;4;2.6;3;0;0.16;1;NA;4.7;5.9374
11.957;57.70334;22;0;3;0;0;1;NA;0;0.1
10.20078;57.42248;26;0.2;3;0;0.02;1;0;0.4;0.5377
9.96975;59.4956;72;0;3;8;NA;NA;0.2;0;0.1
5.72643;58.96222;36;1.8;3;0;0;1;0.9;0;0.1
10.87059;60.09098;143;0;3;0;0;1;0;0;0.1
12.86949;57.59459;90;0;3;0;0.13;1;NA;0;0.1
21.36159;55.57563;6;0;3;0;-1;1;NA;0;0.1
12.41844;55.74584;36;0;3;0;0.02;1;NA;0;0.1
13.97819;67.14661;18;0;3;0;0;1;0;0;0.1
5.26851;60.37707;28;0;3;8;NA;NA;0.6;0.9;0.8719
12.48031;55.81423;34;0;3;0;0.11;1;NA;0;0.1
12.53809;55.98752;13;0;3;0;0;1;NA;0;0.1
6.31174;62.51465;12;0;3;0;0.01;1;0;0;0.1
10.30066;59.15506;32;0;3;0;0;1;0;0;0.1
14.35111;59.39087;131;0;3;0;0.25;1;NA;0;0.1
12.17439;57.19673;14;0.4;3;0;4.95;1;NA;0.5;1.4548
27.70108;62.83114;92;0;3;0;0;1;NA;0;0.1
5.71449;58.92422;47;4.5;3;0;2.27;1;1.9;0;0.1
11.90508;57.70571;14;0;3;0;0;1;0;0;0.1
12.5833;55.6667;3;0;3;0;0;1;NA;0;0.1
8.77506;56.06261;43;0;3;0;0;1;NA;1;2.0723
10.46372;55.30406;49;4.4;3;0;1.74;1;NA;0.1;0.1083
12.25524;57.10138;28;0;3;0;0.18;1;NA;0.1;0.2226
14.12945;55.65747;134;0;3;0;0.01;1;NA;0;0.1
9.47009;55.07085;67;0;3;0;0;1;NA;0;0.1
11.77818;60.73331;193;0;3;0;0.01;1;0;0;0.1
13.39943;57.35491;234;0;3;0;0.18;1;NA;0;0.1
5.94354;59.23535;26;1.9;3;5;8.44;NA;0.5;0.2;0.4175
23.02809;62.96323;38;0;3;0;0.07;1;NA;0;0.1
10.90614;59.94608;165;0;3;0;0;1;0;0;0.1
5.25062;60.55812;14;0.1;3;0;0.01;1;0;1.5;1.599
24.76771;60.25135;49;0;3;0;0;1;NA;0;0.1
18.90008;59.63905;32;0;3;0;0;1;NA;0;0.1
18.70284;63.24496;2;0;3;0;0;1;NA;0;0.1
18.0718;59.3307;17;0;3;0;0;1;NA;0;0.1
6.77165;58.092;25;0.1;3;0;2.72;1;0;1;2.0748
18.46664;59.4286;11;0;3;0;1.26;1;NA;0;0.1
11.82449;57.76071;22;0;3;0;0;1;0;0;0.1
12.16672;58.8062;154;0;3;0;0.03;1;0;0;0.1
8.27953;56.58375;18;0.1;3;8;NA;NA;2.4;1.1;3.414
10.22103;59.76484;140;0.1;3;5;7.91;NA;0;0;0.1
17.27688;60.72483;9;0;3;0;0.22;1;NA;0;0.1
9.1389;60.5501;167;0.5;3;8;NA;NA;1.7;0.3;0.3499
10.34138;56.45971;3;3;3;0;1.61;1;NA;0.9;1.9888
7.80159;63.38583;6;0;3;0;0.06;1;0;0;0.1
10.47004;59.2586;22;0;3;0;0;1;0;0;0.1
12.58221;56.04074;34;0;3;0;0.01;1;NA;0;0.1
6.03255;58.82833;129;0.6;3;8;NA;NA;2.2;0.1;0.1997
5.81214;59.61619;35;2.1;3;0;0.53;1;1.2;0.5;0.4947
10.71299;54.84562;15;0;3;0;0.3;1;NA;0.9;1.8686
12.36161;55.63678;8;0;3;0;0;1;NA;0;0.1
9.99368;62.13711;764;0;3;0;0.47;1;0;0.4;1.3282
11.89461;58.69277;103;0;3;0;0.01;1;0;0;0.1
5.74868;58.97073;11;0;3;8;NA;NA;0.8;0;0.1
6.58757;61.04519;519;1.5;3;0;0.02;1;0.7;0.6;0.9058
12.4076;55.68241;22;0;3;0;0;1;NA;0;0.1
12.81353;56.34849;58;0;3;0;0;1;NA;0;0.1
25.73455;62.29783;126;0.4;3;0;1.37;1;NA;0.2;0.1883
15.71826;58.33531;80;0;3;0;0;1;NA;0;0.1
8.54361;56.3263;23;3.1;3;0;5.92;1;NA;0.4;1.2224
12.54326;55.74305;29;0;3;0;0;1;NA;0;0.1
11.58955;59.87993;174;0;3;0;0;1;0;0;0.1
10.76284;59.29414;30;0;3;0;0;1;0;0;0.1
10.31594;59.2817;21;0;3;0;0;1;0;0;0.1
12.29985;56.12057;8;0;3;0;0.4;1;NA;0;0.1
12.4617;55.64077;7;0;3;0;0;1;NA;0;0.1
8.6904;58.38437;34;0;3;5;9.92;NA;0;0.3;0.5197
9.82092;54.91217;10;0;3;0;0;1;NA;0;0.1
10.08033;56.10614;80;0;3;0;0.91;1;NA;1.8;3.4309
10.22361;61.22937;261;1.4;3;4;NA;NA;1.8;0.5;0.8266
7.74511;58.91859;238;0;3;0;0.15;1;0;0.1;0.3137
6.31338;62.4959;38;0;3;0;0.01;1;0;0;0.1
7.10697;58.08488;76;0;3;8;NA;NA;0.2;0.2;0.4019
12.2576;55.37706;14;0;3;0;0.34;1;NA;0.3;0.439
17.17292;60.72655;34;0;3;0;0;1;NA;0;0.1
12.20727;56.08548;36;0;3;0;6.08;1;NA;0;0.1
11.52426;59.99371;208;0;3;0;0;1;0;0;0.1
11.0825;60.06395;143;0;3;0;0;1;0;0;0.1
11.22432;58.35252;2;0;3;8;NA;NA;0.5;0.1;0.1425
9.21484;62.02143;641;0.2;3;8;NA;NA;0.5;0.4;0.5807
7.97421;58.09335;13;0;3;0;0.44;1;0;1.1;1.6131
18.93019;59.65667;19;0;3;0;0;1;NA;0;0.1
10.82337;59.91272;93;0;3;0;0;1;0;0;0.1
10.7487;59.905;158;0;3;0;0;1;0;0;0.1
12.36775;55.73857;36;0;3;0;0.01;1;NA;0;0.1
11.02518;60.22585;198;0;3;0;0.02;1;0;0;0.1
9.94716;57.00263;23;0;3;0;1.34;1;NA;1.8;2.6886
10.13565;55.21778;19;0;3;0;0.1;1;NA;0.2;0.4157
10.32042;56.30786;40;1.3;3;0;0.09;1;NA;0.8;1.9587
14.32459;59.78;205;0;3;0;0.22;1;NA;0;0.1
18.03577;59.2473;39;0;3;0;0;1;NA;0;0.1
10.33761;59.2146;61;0;3;0;0;1;0;0;0.1
16.68658;59.60663;35;0;3;0;0.03;1;NA;0;0.1
9.87563;55.97293;89;1.4;3;0;0.15;1;NA;0.2;0.3
9.21967;55.39516;48;0;3;0;0.13;1;NA;0;0.1
22.18895;65.59967;29;0;3;0;0;1;NA;0;0.1
12.38227;55.87352;50;0;3;0;0;1;NA;0;0.1
12.32744;55.93797;62;0;3;0;0.07;1;NA;0.2;0.621
24.73655;60.38544;53;0;3;0;0;1;NA;0;0.1
13.75106;56.85448;134;0;3;0;0;1;NA;0;0.1
6.67266;58.28742;86;0;3;8;NA;NA;1;1.5;2.1629
5.38078;60.22333;40;0;3;0;3.98;1;0;0.9;0.881
14.97941;57.65476;211;0;3;0;1.21;1;NA;0;0.1
10.0062;59.05021;71;0;3;0;0.01;1;0;0;0.1
5.52345;60.04134;24;0.6;3;0;0.1;1;0.2;1.1;0.8782
6.25405;58.8089;74;0.6;3;8;NA;NA;1;0.1;0.2348
9.98801;56.05173;100;5.3;3;5;13.56;NA;NA;1.2;2.7592
10.66486;59.92509;35;0;3;0;0;1;0;0;0.1
10.52508;55.40322;9;0.4;3;0;0.45;1;NA;0;0.1
12.3196;57.26804;34;0;3;0;0.16;1;NA;0.1;0.1761
16.51197;59.65299;38;0;3;0;0;1;NA;0;0.1
10.44099;59.27235;12;0;3;0;0;1;0;0;0.1
14.0753;57.90186;186;0;3;0;0;1;NA;0;0.1
8.32086;63.01392;38;0;3;0;1.37;1;0;2;2.7766
8.43099;55.49423;5;0;3;0;0;1;NA;0;0.1
18.04779;59.44114;15;0;3;0;0;1;NA;0;0.1
11.56928;58.27253;19;0;3;0;0.1;1;0;0;0.1
10.40515;63.40473;52;0;3;0;0;1;0;0;0.1
12.83393;56.43435;24;0;3;0;0.04;1;NA;0;0.1
10.62468;63.43861;13;0;3;0;0;1;0;0;0.1
10.55476;59.92482;106;0;3;0;0.01;1;0;0;0.1
12.15036;56.08634;8;0;3;0;0.72;1;NA;0.1;0.1696
10.37145;55.43759;17;7.8;3;5;7.24;NA;NA;0;0.1
12.86042;55.41483;0;0;3;0;0.62;1;NA;0.2;0.3172
18.45877;60.33087;12;0;3;0;0.01;1;NA;0;0.1
18.32497;57.54879;46;0;3;0;0.08;1;NA;0;0.1
24.80718;60.4655;72;0;3;0;0;1;NA;0;0.1
12.22313;63.65945;419;0;3;0;5.92;1;0;0;0.1
24.67391;57.13285;37;0;3;0;0.01;1;NA;0;0.1
12.36341;55.84993;54;0;3;0;0.01;1;NA;0;0.1
11.85051;55.59377;56;0;3;0;0.09;1;NA;0.2;0.3143
8.12211;55.55646;8;0;3;0;0.44;1;NA;0;0.1
14.40492;67.28036;8;0;3;0;0;1;0;0;0.1
10.33162;55.40743;14;2.6;3;0;0.55;1;NA;0.2;0.4259
8.69188;58.38337;47;0.2;3;0;0.31;1;0;0.3;0.5197
13.8845;58.4023;129;0;3;0;0;1;NA;0;0.1
11.19486;54.72828;0;6;3;5;9.5;NA;NA;0;0.1
26.96379;60.50267;5;0;3;0;0.02;1;NA;0.1;0.1
17.4056;59.53007;18;0;3;0;0.01;1;NA;0;0.1
6.34027;59.02467;195;0;3;0;0.01;1;0;0.1;0.1982
12.14634;55.79654;17;0;3;0;0;1;NA;0;0.1
