lon;lat;z;prid;stid;wmoid;qcode;value
9.8923;55.70081;42;3;-9999;-9999;-9999;16.6583333333333
11.74331;55.26705;13;3;-9999;-9999;-9999;18.2666666666667
10.35244;57.04382;8;3;-9999;-9999;-9999;15.3041666666667
12.46114;55.79407;35;3;-9999;-9999;-9999;17.1
11.69304;55.35133;15;3;-9999;-9999;-9999;18.175
9.86452;57.03389;3;3;-9999;-9999;-9999;15.4166666666667
12.44904;55.66027;15;3;-9999;-9999;-9999;17.4291666666667
10.44197;55.40319;16;3;-9999;-9999;-9999;20.5791666666667
9.71154;55.58022;22;3;-9999;-9999;-9999;18.4375
12.46673;55.80257;39;3;-9999;-9999;-9999;17.3041666666667
10.73888;56.22332;5;3;-9999;-9999;-9999;17.4083333333333
9.74582;56.22227;40;3;-9999;-9999;-9999;16.4875
11.91545;55.92476;15;3;-9999;-9999;-9999;16.9666666666667
9.91521;57.04953;9;3;-9999;-9999;-9999;16.7625
9.54088;56.1792;30;3;-9999;-9999;-9999;17.5916666666667
10.1041;56.22881;53;3;-9999;-9999;-9999;15.7916666666667
12.10393;55.66514;26;3;-9999;-9999;-9999;16.9625
9.93782;57.27638;15;3;-9999;-9999;-9999;16.1958333333333
9.6647;57.32429;10;3;-9999;-9999;-9999;19.4166666666667
10.25142;55.91506;5;3;-9999;-9999;-9999;16.9
12.16716;56.09055;13;3;-9999;-9999;-9999;20.075
9.64844;56.42928;59;3;-9999;-9999;-9999;15.1958333333333
11.75703;55.94618;6;3;-9999;-9999;-9999;16.9541666666667
8.55604;56.48176;33;3;-9999;-9999;-9999;16.1
12.20068;55.30801;13;3;-9999;-9999;-9999;18.9125
11.8508;55.17846;9;3;-9999;-9999;-9999;18.6416666666667
12.21487;55.52756;2;3;-9999;-9999;-9999;17.5666666666667
9.78316;56.30849;59;3;-9999;-9999;-9999;16.0791666666667
11.76408;55.24002;10;3;-9999;-9999;-9999;20.5125
12.5842;55.6686;0;3;-9999;-9999;-9999;19.0458333333333
12.47615;55.69629;25;3;-9999;-9999;-9999;16.7666666666667
10.02931;57.51378;39;3;-9999;-9999;-9999;20.8625
9.8539;56.98456;17;3;-9999;-9999;-9999;15.3583333333333
10.04696;56.47679;43;3;-9999;-9999;-9999;16.4125
9.93615;56.16024;58;3;-9999;-9999;-9999;17.4375
12.06953;55.64687;22;3;-9999;-9999;-9999;16.8916666666667
9.98528;54.92706;46;3;-9999;-9999;-9999;17.6875
12.53469;55.68875;11;3;-9999;-9999;-9999;18.05
9.93584;57.00417;17;3;-9999;-9999;-9999;15.6166666666667
12.529;55.70942;22;3;-9999;-9999;-9999;16.7125
11.5941;55.53788;35;3;-9999;-9999;-9999;17.0583333333333
12.05363;55.84856;13;3;-9999;-9999;-9999;19.4041666666667
11.79038;55.46439;41;3;-9999;-9999;-9999;17.5583333333333
12.19878;55.3124;16;3;-9999;-9999;-9999;17.5916666666667
8.42911;56.52427;40;3;-9999;-9999;-9999;15.9666666666667
12.28157;54.99043;5;3;-9999;-9999;-9999;18.4541666666667
12.41381;55.71334;18;3;-9999;-9999;-9999;17.1083333333333
11.85072;54.77173;3;3;-9999;-9999;-9999;17.7041666666667
12.5643;55.65402;1;3;-9999;-9999;-9999;16.9041666666667
11.96349;54.77095;5;3;-9999;-9999;-9999;17.5125
11.1937;54.92816;7;3;-9999;-9999;-9999;18.0833333333333
9.1382;55.47176;38;3;-9999;-9999;-9999;16.6833333333333
10.18165;56.14065;19;3;-9999;-9999;-9999;22.2291666666667
9.55172;55.45957;23;3;-9999;-9999;-9999;23.5416666666667
9.45813;55.52092;50;3;-9999;-9999;-9999;16.9083333333333
10.77232;55.30859;16;3;-9999;-9999;-9999;21.0333333333333
8.92701;56.33123;33;3;-9999;-9999;-9999;15.175
12.54627;55.76318;20;3;-9999;-9999;-9999;17.7875
11.3822;55.40752;57;3;-9999;-9999;-9999;18.0291666666667
12.05349;55.20935;54;3;-9999;-9999;-9999;17.5083333333333
10.1906;56.0288;41;3;-9999;-9999;-9999;17.1166666666667
8.85166;54.93143;2;3;-9999;-9999;-9999;17.0583333333333
9.90609;55.9045;53;3;-9999;-9999;-9999;16.0375
11.44601;55.83981;54;3;-9999;-9999;-9999;17.0041666666667
11.5584;55.89794;7;3;-9999;-9999;-9999;17.0208333333333
11.51773;55.85825;5;3;-9999;-9999;-9999;16.9041666666667
11.97194;55.49122;39;3;-9999;-9999;-9999;16.8666666666667
12.36715;55.6706;15;3;-9999;-9999;-9999;18.575
11.17538;54.75995;1;3;-9999;-9999;-9999;17.9166666666667
12.36612;55.8916;58;3;-9999;-9999;-9999;16.5708333333333
11.60763;55.40134;52;3;-9999;-9999;-9999;17.325
10.10832;56.1317;50;3;-9999;-9999;-9999;16.3625
11.52216;55.86256;8;3;-9999;-9999;-9999;17.4791666666667
9.94708;56.16018;51;3;-9999;-9999;-9999;16.3083333333333
11.65303;55.44096;35;3;-9999;-9999;-9999;18.0333333333333
9.50584;55.72411;103;3;-9999;-9999;-9999;15.7083333333333
11.45505;55.84434;20;3;-9999;-9999;-9999;16.9791666666667
8.13;56.01038;2;3;-9999;-9999;-9999;15.8875
12.16807;55.43949;11;3;-9999;-9999;-9999;17.8666666666667
12.33621;55.85883;48;3;-9999;-9999;-9999;16.6833333333333
9.37739;56.32776;72;3;-9999;-9999;-9999;16.3458333333333
9.83724;55.90824;55;3;-9999;-9999;-9999;15.3416666666667
12.61893;55.66873;2;3;-9999;-9999;-9999;25.9666666666667
12.16808;55.7865;24;3;-9999;-9999;-9999;16.4791666666667
12.49187;55.68308;13;3;-9999;-9999;-9999;17.25
12.18494;56.09573;10;3;-9999;-9999;-9999;17.0291666666667
12.28661;55.93827;28;3;-9999;-9999;-9999;17.0166666666667
12.28127;55.93724;24;3;-9999;-9999;-9999;16.9791666666667
12.14277;55.73457;15;3;-9999;-9999;-9999;16.7541666666667
10.27919;56.79154;5;3;-9999;-9999;-9999;15.9458333333333
12.53402;55.75283;16;3;-9999;-9999;-9999;18.75
8.46095;55.48397;14;3;-9999;-9999;-9999;15.9125
12.38497;55.77509;46;3;-9999;-9999;-9999;16.4875
12.54489;55.70208;13;3;-9999;-9999;-9999;18.4541666666667
12.47268;55.79214;36;3;-9999;-9999;-9999;16.3166666666667
12.17091;55.77314;21;3;-9999;-9999;-9999;16.8708333333333
12.16108;56.08558;5;3;-9999;-9999;-9999;17.1291666666667
8.79109;56.63997;22;3;-9999;-9999;-9999;16.1875
12.29469;55.74334;32;3;-9999;-9999;-9999;17.1375
9.00201;56.14885;50;3;-9999;-9999;-9999;16.6083333333333
11.86101;55.94873;14;3;-9999;-9999;-9999;16.8333333333333
12.55306;55.70093;18;3;-9999;-9999;-9999;18.0708333333333
10.40072;55.39293;14;3;-9999;-9999;-9999;17.1375
12.26535;55.58427;6;3;-9999;-9999;-9999;17.6041666666667
8.81717;56.6468;22;3;-9999;-9999;-9999;16.3625
10.6676;55.44372;1;3;-9999;-9999;-9999;17.8875
12.51626;55.73031;24;3;-9999;-9999;-9999;17.1333333333333
12.57058;55.742;8;3;-9999;-9999;-9999;21.2125
8.48603;55.80371;40;3;-9999;-9999;-9999;16.0791666666667
12.38899;55.65014;14;3;-9999;-9999;-9999;18.5458333333333
9.52994;55.83294;82;3;-9999;-9999;-9999;16.5458333333333
12.14055;55.66103;19;3;-9999;-9999;-9999;16.6625
9.53252;56.19825;69;3;-9999;-9999;-9999;16.0625
12.31162;55.63822;9;3;-9999;-9999;-9999;17.9083333333333
9.9882;56.83506;52;3;-9999;-9999;-9999;16.1916666666667
12.41355;55.72939;30;3;-9999;-9999;-9999;16.7
10.0557;56.00764;97;3;-9999;-9999;-9999;15.8583333333333
9.22346;55.84261;83;3;-9999;-9999;-9999;16.4083333333333
11.2154;54.91035;17;3;-9999;-9999;-9999;17.2125
9.3572;54.84032;45;3;-9999;-9999;-9999;16.8291666666667
10.50869;57.35394;13;3;-9999;-9999;-9999;15.1125
12.45999;55.67086;20;3;-9999;-9999;-9999;16.7333333333333
9.81996;57.00656;33;3;-9999;-9999;-9999;16.3625
12.53562;55.9607;17;3;-9999;-9999;-9999;16.7166666666667
10.09438;56.14611;0;3;-9999;-9999;-9999;19.0083333333333
12.53124;55.68641;13;3;-9999;-9999;-9999;18.8916666666667
12.33641;55.75462;34;3;-9999;-9999;-9999;16.3333333333333
11.90048;55.00377;5;3;-9999;-9999;-9999;18.425
10.56593;55.84678;12;3;-9999;-9999;-9999;16.8708333333333
12.59709;55.6339;1;3;-9999;-9999;-9999;16.8958333333333
8.86964;55.2438;26;3;-9999;-9999;-9999;16.1791666666667
9.45386;56.47045;38;3;-9999;-9999;-9999;16.0541666666667
8.92462;55.74822;43;3;-9999;-9999;-9999;16.475
12.48034;55.63009;5;3;-9999;-9999;-9999;17.1791666666667
10.62069;55.07723;42;3;-9999;-9999;-9999;17.0666666666667
9.82125;57.00159;54;3;-9999;-9999;-9999;16.2541666666667
10.68364;56.44301;30;3;-9999;-9999;-9999;16.2833333333333
8.82923;56.8543;20;3;-9999;-9999;-9999;15.5
11.64134;55.17686;0;3;-9999;-9999;-9999;17.575
10.45816;55.41612;3;3;-9999;-9999;-9999;18.4375
12.38369;56.10034;8;3;-9999;-9999;-9999;20.0458333333333
8.50175;56.41339;39;3;-9999;-9999;-9999;15.9083333333333
11.9605;55.6472;11;3;-9999;-9999;-9999;16.6041666666667
12.55053;56.02376;52;3;-9999;-9999;-9999;17.0166666666667
9.93811;56.99066;19;3;-9999;-9999;-9999;17.175
8.50346;55.61771;13;3;-9999;-9999;-9999;17.0208333333333
12.02786;55.25847;63;3;-9999;-9999;-9999;17.6625
9.50175;56.7925;51;3;-9999;-9999;-9999;15.7083333333333
12.39129;55.75859;25;3;-9999;-9999;-9999;16.4916666666667
9.38718;55.06351;72;3;-9999;-9999;-9999;16.05
12.48311;55.90369;13;3;-9999;-9999;-9999;22.6083333333333
12.48625;55.94287;16;3;-9999;-9999;-9999;17.25
9.80539;56.96401;29;3;-9999;-9999;-9999;15.8791666666667
9.79761;55.48235;20;3;-9999;-9999;-9999;16.3166666666667
10.49887;56.38479;33;3;-9999;-9999;-9999;16.3166666666667
10.52246;57.46338;3;3;-9999;-9999;-9999;15.8375
12.54197;55.79543;28;3;-9999;-9999;-9999;16.4416666666667
12.48104;55.70564;20;3;-9999;-9999;-9999;16.7666666666667
10.22006;56.10652;75;3;-9999;-9999;-9999;16.0458333333333
10.18331;57.3792;49;3;-9999;-9999;-9999;14.5166666666667
12.36003;55.81237;37;3;-9999;-9999;-9999;17.1166666666667
12.2544;55.56003;1;3;-9999;-9999;-9999;17.3166666666667
9.94517;55.94491;73;3;-9999;-9999;-9999;16.1625
10.37913;55.39266;11;3;-9999;-9999;-9999;17.725
11.90766;55.99338;3;3;-9999;-9999;-9999;17.7416666666667
10.35525;55.0866;9;3;-9999;-9999;-9999;17.7583333333333
12.6158;56.037;2;3;-9999;-9999;-9999;16.7375
12.41194;55.62161;4;3;-9999;-9999;-9999;18.0208333333333
12.5076;55.93062;6;3;-9999;-9999;-9999;17.2083333333333
11.42913;55.8398;18;3;-9999;-9999;-9999;17.5666666666667
12.2564;55.55874;2;3;-9999;-9999;-9999;17.7375
10.18625;56.14451;22;3;-9999;-9999;-9999;22.7208333333333
12.50413;55.96265;30;3;-9999;-9999;-9999;17.1208333333333
12.5152;55.9098;8;3;-9999;-9999;-9999;16.8583333333333
12.50425;55.96216;30;3;-9999;-9999;-9999;17.05
12.50418;55.96264;30;3;-9999;-9999;-9999;16.6958333333333
11.35427;55.39879;44;3;-9999;-9999;-9999;17.15
10.2266;56.19324;35;3;-9999;-9999;-9999;16.0666666666667
9.55753;55.19639;31;3;-9999;-9999;-9999;17.5375
10.34042;55.17583;31;3;-9999;-9999;-9999;16.5916666666667
9.76721;55.58045;27;3;-9999;-9999;-9999;16.3791666666667
12.06351;55.84983;7;3;-9999;-9999;-9999;17.3416666666667
11.97926;55.49264;41;3;-9999;-9999;-9999;16.9208333333333
10.76451;55.30463;11;3;-9999;-9999;-9999;18.25
12.32514;56.12028;22;3;-9999;-9999;-9999;16.7291666666667
12.39425;55.82224;41;3;-9999;-9999;-9999;16.9041666666667
12.50817;55.68601;20;3;-9999;-9999;-9999;19.7041666666667
12.49024;55.65148;7;3;-9999;-9999;-9999;17.6666666666667
11.86987;54.89305;29;3;-9999;-9999;-9999;17.7583333333333
11.83184;55.05571;1;3;-9999;-9999;-9999;14.4041666666667
12.26605;55.83748;55;3;-9999;-9999;-9999;15.1625
8.89198;56.12469;61;3;-9999;-9999;-9999;16.05
11.12651;54.84123;1;3;-9999;-9999;-9999;18.5708333333333
14.71585;55.08377;14;3;-9999;-9999;-9999;17.5833333333333
12.51697;55.88766;25;3;-9999;-9999;-9999;17.025
12.2601;55.68048;20;3;-9999;-9999;-9999;16.9708333333333
10.40136;55.3879;17;3;-9999;-9999;-9999;17.2083333333333
10.33814;55.34383;18;3;-9999;-9999;-9999;17.6875
9.8661;55.51061;1;3;-9999;-9999;-9999;17.4916666666667
10.26961;56.80488;8;3;-9999;-9999;-9999;17.4583333333333
10.58095;55.46697;32;3;-9999;-9999;-9999;17.3291666666667
11.20748;54.90051;9;3;-9999;-9999;-9999;17.4458333333333
9.67333;54.88641;23;3;-9999;-9999;-9999;17.1875
8.76967;55.15634;17;3;-9999;-9999;-9999;17.1791666666667
12.61458;55.6495;6;3;-9999;-9999;-9999;18.7458333333333
12.24131;55.89274;21;3;-9999;-9999;-9999;17.125
10.19725;56.23862;63;3;-9999;-9999;-9999;15.8541666666667
12.42305;55.83804;53;3;-9999;-9999;-9999;16.9125
9.465;55.45026;46;3;-9999;-9999;-9999;16.1833333333333
9.83821;55.89746;10;3;-9999;-9999;-9999;17.7833333333333
9.95775;57.13584;24;3;-9999;-9999;-9999;15.7958333333333
10.08464;56.1082;89;3;-9999;-9999;-9999;15.9791666666667
9.92201;57.04965;9;3;-9999;-9999;-9999;17.4541666666667
12.19211;55.59719;36;3;-9999;-9999;-9999;17.825
9.87791;57.03941;19;3;-9999;-9999;-9999;15.8083333333333
9.84821;56.97866;25;3;-9999;-9999;-9999;14.9791666666667
12.25936;55.79631;39;3;-9999;-9999;-9999;16.8916666666667
12.15818;56.08905;12;3;-9999;-9999;-9999;17.2041666666667
12.65709;55.59658;6;3;-9999;-9999;-9999;18.7958333333333
11.7703;55.6125;47;3;-9999;-9999;-9999;17.1291666666667
12.13403;56.07834;29;3;-9999;-9999;-9999;17.4833333333333
9.72673;57.16285;5;3;-9999;-9999;-9999;15.2125
12.16956;55.47146;0;3;-9999;-9999;-9999;18.075
10.08558;57.42658;26;3;-9999;-9999;-9999;16.4875
12.44499;55.73848;28;3;-9999;-9999;-9999;16.8041666666667
12.29453;55.91709;21;3;-9999;-9999;-9999;19.3708333333333
10.10625;56.09256;70;3;-9999;-9999;-9999;21.6875
12.12642;56.08009;37;3;-9999;-9999;-9999;17.6125
11.70755;55.54329;36;3;-9999;-9999;-9999;17.0041666666667
12.48755;55.74262;35;3;-9999;-9999;-9999;17.1416666666667
12.35226;55.60537;0;3;-9999;-9999;-9999;18.9083333333333
8.44241;55.52911;14;3;-9999;-9999;-9999;17.1416666666667
12.4646;55.72222;18;3;-9999;-9999;-9999;19.8958333333333
10.38949;55.36542;23;3;-9999;-9999;-9999;17.0375
11.39466;55.41063;47;3;-9999;-9999;-9999;16.9208333333333
12.23745;55.95435;20;3;-9999;-9999;-9999;16.925
12.6136;56.0361;8;3;-9999;-9999;-9999;16.8125
12.57178;55.66119;2;3;-9999;-9999;-9999;17.2916666666667
10.09902;56.03821;59;3;-9999;-9999;-9999;16.3083333333333
9.81768;55.83835;44;3;-9999;-9999;-9999;16.5291666666667
11.87644;55.75151;35;3;-9999;-9999;-9999;17.0541666666667
10.15526;56.06269;57;3;-9999;-9999;-9999;16.325
11.97298;55.71957;11;3;-9999;-9999;-9999;16.8375
11.72473;54.75165;5;3;-9999;-9999;-9999;17.7125
9.96889;57.03591;37;3;-9999;-9999;-9999;16.5083333333333
9.96031;57.04053;26;3;-9999;-9999;-9999;16.0833333333333
10.03917;57.42459;26;3;-9999;-9999;-9999;15.15
9.71209;55.54839;16;3;-9999;-9999;-9999;21.0916666666667
12.4916;55.75819;35;3;-9999;-9999;-9999;17.7666666666667
10.69361;56.1957;40;3;-9999;-9999;-9999;16.4041666666667
12.53533;55.66399;10;3;-9999;-9999;-9999;23.7416666666667
12.50145;55.64617;3;3;-9999;-9999;-9999;17.4916666666667
12.30081;55.25037;8;3;-9999;-9999;-9999;18.2666666666667
11.91139;54.89892;13;3;-9999;-9999;-9999;17.7541666666667
12.48961;55.76193;34;3;-9999;-9999;-9999;17.4208333333333
9.53598;55.51435;39;3;-9999;-9999;-9999;16.7291666666667
12.33104;55.90519;44;3;-9999;-9999;-9999;18.125
12.43015;55.82353;43;3;-9999;-9999;-9999;32.9625
12.20118;55.88403;16;3;-9999;-9999;-9999;17.0833333333333
11.9622;54.74283;9;3;-9999;-9999;-9999;18.1125
10.66854;55.04727;19;3;-9999;-9999;-9999;17.4208333333333
8.42966;55.49449;7;3;-9999;-9999;-9999;17.0083333333333
12.09119;55.65902;21;3;-9999;-9999;-9999;16.8958333333333
12.1752;55.76212;20;3;-9999;-9999;-9999;17.4833333333333
12.41386;55.66681;13;3;-9999;-9999;-9999;17.0666666666667
12.46191;55.75728;31;3;-9999;-9999;-9999;16.0416666666667
12.19232;56.01774;26;3;-9999;-9999;-9999;17.15
9.61766;55.9671;114;3;-9999;-9999;-9999;16.0458333333333
10.60348;55.03993;5;3;-9999;-9999;-9999;18.0875
9.03884;56.14347;51;3;-9999;-9999;-9999;16.0666666666667
9.77712;55.57813;26;3;-9999;-9999;-9999;16.9833333333333
9.48696;56.24388;53;3;-9999;-9999;-9999;16.2041666666667
9.37152;56.41074;21;3;-9999;-9999;-9999;16.325
10.38147;55.3984;14;3;-9999;-9999;-9999;17.6958333333333
12.55469;55.73255;18;3;-9999;-9999;-9999;16.6125
10.33945;55.17916;34;3;-9999;-9999;-9999;17.4208333333333
9.07049;55.18703;45;3;-9999;-9999;-9999;16.6291666666667
12.52594;55.73573;28;3;-9999;-9999;-9999;16.7291666666667
12.49241;55.76184;35;3;-9999;-9999;-9999;16.5291666666667
9.51344;54.97774;42;3;-9999;-9999;-9999;16.7333333333333
12.07526;55.64429;15;3;-9999;-9999;-9999;16.5833333333333
11.49795;55.81979;29;3;-9999;-9999;-9999;17.2375
10.46548;55.4128;11;3;-9999;-9999;-9999;17.0583333333333
9.54111;55.30372;20;3;-9999;-9999;-9999;16.7291666666667
9.51625;55.73671;81;3;-9999;-9999;-9999;15.7958333333333
8.27959;56.58378;18;3;-9999;-9999;-9999;15.9083333333333
11.08762;54.87786;9;3;-9999;-9999;-9999;18.6375
11.71534;55.62946;45;3;-9999;-9999;-9999;16.8375
12.02922;55.55022;37;3;-9999;-9999;-9999;17.6708333333333
12.40292;55.67488;21;3;-9999;-9999;-9999;17.4916666666667
9.56514;56.97622;5;3;-9999;-9999;-9999;16.4833333333333
12.45559;55.80326;38;3;-9999;-9999;-9999;16.2333333333333
11.84379;54.76443;5;3;-9999;-9999;-9999;18.0541666666667
12.24672;55.5984;16;3;-9999;-9999;-9999;16.2083333333333
12.47671;55.79142;35;3;-9999;-9999;-9999;16.9583333333333
12.34555;55.98349;26;3;-9999;-9999;-9999;16.6875
9.18872;55.78758;77;3;-9999;-9999;-9999;15.625
10.56;55.37877;12;3;-9999;-9999;-9999;16.9916666666667
8.23041;55.77048;6;3;-9999;-9999;-9999;17.5791666666667
10.50912;55.10885;60;3;-9999;-9999;-9999;16.7333333333333
9.81645;56.62787;45;3;-9999;-9999;-9999;24.9208333333333
8.58651;56.38353;26;3;-9999;-9999;-9999;15.825
10.09231;56.17713;73;3;-9999;-9999;-9999;16.7333333333333
9.73319;55.53194;13;3;-9999;-9999;-9999;17.4708333333333
12.50974;55.70963;28;3;-9999;-9999;-9999;16.9916666666667
9.83494;56.07166;95;3;-9999;-9999;-9999;15.3875
9.03614;55.00097;15;3;-9999;-9999;-9999;15.9875
9.93759;57.0735;21;3;-9999;-9999;-9999;17.9083333333333
10.41271;55.48895;3;3;-9999;-9999;-9999;17.1166666666667
15.12749;55.08006;36;3;-9999;-9999;-9999;17.7125
10.57645;56.24462;56;3;-9999;-9999;-9999;16.525
9.58395;55.79417;92;3;-9999;-9999;-9999;16.3
12.14153;55.62378;51;3;-9999;-9999;-9999;18.1625
10.71403;54.94026;2;3;-9999;-9999;-9999;18.2
9.85365;55.86758;29;3;-9999;-9999;-9999;17.1541666666667
12.3598;55.67086;17;3;-9999;-9999;-9999;16.7625
12.15687;56.09208;18;3;-9999;-9999;-9999;17.6208333333333
12.36145;55.87729;53;3;-9999;-9999;-9999;17.6541666666667
9.75225;54.91417;40;3;-9999;-9999;-9999;23.9166666666667
10.35035;55.34354;22;3;-9999;-9999;-9999;16.6416666666667
12.43403;55.82521;37;3;-9999;-9999;-9999;19.1583333333333
9.04163;56.14801;70;3;-9999;-9999;-9999;16.175
9.84031;55.82715;58;3;-9999;-9999;-9999;16.6291666666667
12.17887;55.65737;25;3;-9999;-9999;-9999;17.125
8.37242;55.88995;3;3;-9999;-9999;-9999;17.0916666666667
10.31451;55.41204;13;3;-9999;-9999;-9999;17.3416666666667
12.34927;55.86335;50;3;-9999;-9999;-9999;16.8583333333333
9.50576;56.35302;35;3;-9999;-9999;-9999;15.1
12.50961;55.65711;6;3;-9999;-9999;-9999;17.75
10.27562;55.41745;17;3;-9999;-9999;-9999;17.2125
10.03257;56.32382;38;3;-9999;-9999;-9999;16.775
12.26698;56.01909;34;3;-9999;-9999;-9999;15.5333333333333
9.7875;56.30168;50;3;-9999;-9999;-9999;16.3916666666667
9.61461;55.87571;71;3;-9999;-9999;-9999;16.1
9.87135;55.47452;26;3;-9999;-9999;-9999;16.5958333333333
12.47346;55.6634;8;3;-9999;-9999;-9999;18.325
12.17948;55.4954;2;3;-9999;-9999;-9999;17.3083333333333
12.44949;55.72142;15;3;-9999;-9999;-9999;17.2583333333333
10.32208;56.28109;56;3;-9999;-9999;-9999;17.1458333333333
9.76256;55.56714;11;3;-9999;-9999;-9999;16.7916666666667
12.47456;55.78299;38;3;-9999;-9999;-9999;17.175
9.77212;56.09495;48;3;-9999;-9999;-9999;16.5416666666667
12.25339;55.94168;22;3;-9999;-9999;-9999;17.5208333333333
9.84636;55.92394;53;3;-9999;-9999;-9999;16.7291666666667
10.87449;56.4085;5;3;-9999;-9999;-9999;21.0291666666667
9.93082;56.04862;73;3;-9999;-9999;-9999;16.0666666666667
11.54092;55.87731;8;3;-9999;-9999;-9999;16.4333333333333
10.5104;57.43096;15;3;-9999;-9999;-9999;15.1333333333333
11.22338;55.5364;7;3;-9999;-9999;-9999;17.3916666666667
9.62054;56.4778;55;3;-9999;-9999;-9999;16.3958333333333
11.85044;55.17644;8;3;-9999;-9999;-9999;17.8166666666667
12.36069;55.87171;50;3;-9999;-9999;-9999;17.0166666666667
10.36149;57.15729;14;3;-9999;-9999;-9999;15.5125
10.15864;56.15317;20;3;-9999;-9999;-9999;16.0208333333333
12.40349;55.98832;35;3;-9999;-9999;-9999;16.9708333333333
12.51451;55.72544;23;3;-9999;-9999;-9999;17.3916666666667
12.48387;55.81909;47;3;-9999;-9999;-9999;24.7625
11.36962;55.68523;62;3;-9999;-9999;-9999;15.9
10.55467;55.03786;14;3;-9999;-9999;-9999;17.6
12.41298;55.64886;13;3;-9999;-9999;-9999;19.7166666666667
12.3527;55.67546;19;3;-9999;-9999;-9999;20.7333333333333
12.53761;55.7065;9;3;-9999;-9999;-9999;17.0208333333333
10.05932;56.27669;66;3;-9999;-9999;-9999;15.9916666666667
11.77346;55.24038;14;3;-9999;-9999;-9999;17.0416666666667
12.56574;55.65351;2;3;-9999;-9999;-9999;17.9625
10.66031;55.44622;2;3;-9999;-9999;-9999;17.6416666666667
12.10631;55.46324;15;3;-9999;-9999;-9999;18.2458333333333
10.74839;56.23276;20;3;-9999;-9999;-9999;16.25
12.59811;56.02078;27;3;-9999;-9999;-9999;17.6
11.12551;54.86646;5;3;-9999;-9999;-9999;17.425
11.86969;55.59593;61;3;-9999;-9999;-9999;16.5041666666667
12.44487;55.78001;31;3;-9999;-9999;-9999;17.3375
12.56453;56.0337;41;3;-9999;-9999;-9999;17.5083333333333
8.30534;56.51585;35;3;-9999;-9999;-9999;14.925
11.70498;55.71383;20;3;-9999;-9999;-9999;16.5
8.45639;55.62493;8;3;-9999;-9999;-9999;17.5375
10.27788;57.16306;22;3;-9999;-9999;-9999;16.8666666666667
12.37705;55.78969;54;3;-9999;-9999;-9999;16.8791666666667
10.12491;57.06272;16;3;-9999;-9999;-9999;15.7208333333333
12.52479;55.81613;27;3;-9999;-9999;-9999;16.8166666666667
8.51336;55.90312;8;3;-9999;-9999;-9999;16.2583333333333
10.30956;56.26027;32;3;-9999;-9999;-9999;16.9625
9.23984;55.8481;98;3;-9999;-9999;-9999;15.475
14.70862;55.12072;16;3;-9999;-9999;-9999;16.8
9.55975;56.1282;29;3;-9999;-9999;-9999;16.3916666666667
9.67461;56.42408;53;3;-9999;-9999;-9999;15.6041666666667
9.00221;56.14964;47;3;-9999;-9999;-9999;16.0375
9.63808;56.33795;48;3;-9999;-9999;-9999;16.3083333333333
9.83244;56.8748;44;3;-9999;-9999;-9999;15.575
9.45797;55.01516;39;3;-9999;-9999;-9999;16.4833333333333
9.66967;56.35934;50;3;-9999;-9999;-9999;16.475
9.65763;56.36416;14;3;-9999;-9999;-9999;15.9083333333333
9.35369;56.16445;87;3;-9999;-9999;-9999;15.8833333333333
9.75209;56.89862;60;3;-9999;-9999;-9999;15.4166666666667
12.58454;55.7623;14;3;-9999;-9999;-9999;16.3
10.24831;56.20461;3;3;-9999;-9999;-9999;17.4
11.9379;54.57278;0;3;-9999;-9999;-9999;25.1125
9.84121;56.89035;18;3;-9999;-9999;-9999;16.2833333333333
10.10273;55.27284;57;3;-9999;-9999;-9999;16.9208333333333
9.3929;56.45117;44;3;-9999;-9999;-9999;16.125
9.41953;56.46748;39;3;-9999;-9999;-9999;16.1958333333333
9.38138;56.50067;44;3;-9999;-9999;-9999;17.4916666666667
9.61341;56.13753;35;3;-9999;-9999;-9999;16.0333333333333
11.22512;55.63303;38;3;-9999;-9999;-9999;16.2708333333333
9.80552;57.46294;26;3;-9999;-9999;-9999;16.6833333333333
12.12126;55.03686;14;3;-9999;-9999;-9999;17.175
9.03185;56.14983;62;3;-9999;-9999;-9999;17.4041666666667
12.30718;55.65337;14;3;-9999;-9999;-9999;17.8375
10.0175;57.11037;14;3;-9999;-9999;-9999;17.2125
